id,Name,Rating,City,Price,Delivery,Takeout,gluten_free,wheelchair_accessible,vegan_options,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
K1W6ZZjMLiInJaIeW6Lp5w,Marshall's Pasties,1,2,1,0,0,0,0,1,1,1,1,1,1,1,1
T7dq3jEVC-t0PQsWQiJQCA,Straw Hat Pizza,0,4,2,1,1,1,0,1,0,0,0,0,0,0,0
BUZuLA3LBfuErZdeHg7xrw,Subway,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0
cmYdkPXMLzq_2FxH1-CjGg,Pizza Guys,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0
cuvjdnEhuKQ0hs92yCNMgw,Papa Johns Pizza,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0
jfi1BH10sxLyQbo77P5b0Q,Subway,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0
iHivA8HqXuZBhJcvByLizg,Tuscany Garden Pizzeria & Cafe,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0
8STy1I7vgOrcwEOkXcAGuA,Black Bear Diner - Willows,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0
LbYvbrpunYaRPVd3O-hxQA,Pizza Guys,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0
TcGCdWsIAFLKzgQRSK4AHg,Subway,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
rn868zjfRmWGHnGEWUbmjA,Sierra Nevada Taproom & Restaurant,1,5,2,0,1,1,1,1,0,0,0,0,0,0,0
q_I8HS5nM1hVKlcEyzIXhQ,Olive Pit,1,3,2,0,0,1,0,1,0,0,0,0,0,0,0
lsMfMjmb0YEq7oRej3kegw,Domino's Pizza,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
GxORKJA_Jy1DGKEs0ykaeg,Round Table Pizza,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
cgt6RjxTKZID8DC6-flVyQ,Domino's Pizza,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
IwNH0xu9tm35M20UFCeujQ,Cirino's At Main Street,1,2,2,0,0,1,0,0,1,0,0,0,0,0,1
LfECHM7uxB3Y8QCA3ro7zw,Subway,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
n2-KIfAAQplNd3x3mJqLXw,Coffee Ranch,1,5,1,1,1,1,1,1,0,0,0,0,1,1,0
qNVYpHC9x2wUXXiXPn8sfQ,Crush Italian Cuisine & Lounge,1,5,3,1,1,1,0,1,1,1,1,1,1,1,1
w2gXzEI1UKKkdwBv6TQNbQ,Round Table Pizza,1,4,2,0,0,1,1,0,0,0,0,0,0,0,0
q613I5qrc1cTUN2LCMFb9Q,Alloro Cucina Italiana,1,2,2,0,0,1,1,0,1,1,1,1,1,1,1
tCu9wWJUadxodo9gtucjiA,Domino's Pizza,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
eCNcR3q3Mm6isomddnauWQ,Marcello's Italian Restaurant,1,4,2,1,1,1,0,1,1,1,1,1,1,1,1
nTeit70uadRJm40aif7usw,Broadway Heights,1,5,2,1,1,1,1,0,0,0,0,0,0,1,0
Pp9ohgkE__f5X4ZcEUo8rQ,Taco Bell,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
LK7JvbXE-dUwcLTJyuCPCw,Sutter Buttes Brewing,1,4,2,1,1,1,1,0,0,0,0,0,0,1,0
U9KPqbee4zLUraD-MmUzZQ,Little Caesars,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
tASet_h-shTIZVLjRkSwwQ,Taco Bell,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
xQBimK38oBU3RWqZvaEEbA,Papa Murphy's,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
BLV5-X_WfAEv2A96gh1WoA,Taps Bar and Grill,1,5,2,1,1,0,1,0,0,0,0,0,0,0,1
u9cWbmppqHUahCzDKO3dWQ,Friar Tuck's Restaurant & Bar,1,1,3,0,0,1,0,0,1,1,1,1,1,1,1
Eqzbs87VfBiXvWoZc0S_Eg,Bubba's Bagels,1,2,1,0,0,0,0,0,1,1,1,1,1,1,1
1MPsnw716Pn2MzQn5czcGQ,Subway,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0
bBeKv2QL4n8wSRUBOtXtvw,Subway,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0
FZH6i3RSdIboLcFNb944xg,Italian Cottage Restaurants,1,5,2,1,0,1,0,0,0,0,0,0,0,1,0
S_CzZf3GzxQ-AQIjIHd2IQ,Papa Murphy's,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0
MP0QDagLhrBl-pdZ__eArg,Subway,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0
NiMhCNyAGT09lW8y9rvfvg,Spike's Bottle Shop,1,5,2,1,1,0,1,0,0,0,0,0,0,0,0
W0O7ix2RBpzJBcigaf0DPg,Little Caesars Pizza,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
ouqrE2sKCR25a0Tz-eJmfQ,Subway,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0
RcBy2iY48H7AEVCrDYaSVg,Little Caesars Pizza,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
UJNVNI-fvXyY5MdAH2dRAA,Papa Murphy's,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
7yaT7l3UetzJsh-sd97GkA,BriarPatch Food Co-op,1,2,3,0,0,1,1,1,0,0,0,0,0,0,0
hcp7xVdRgpRQFS6GXMhRZQ,Subway,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0
A2Y9c7JkEiWHhvt5E5WCrw,Papa Murphy's,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0
dChEvINYBpEuSJICNK6GLg,Pete's Restaurant & Brewhouse,1,4,2,1,1,1,1,0,0,0,0,0,0,0,0
OlNqbyFd1VdykfcFodC54A,New Earth Market,1,4,2,1,0,1,0,1,0,0,0,0,0,0,0
eoHHtF5sOYlU0xpAVBL1-Q,Stassi's Fourth Ward Tavern,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0
zDKMIr4_o8b_31XK_hYJfw,The Happy Viking,1,4,2,1,0,1,0,1,0,0,0,0,0,0,0
8agTBKgf3-SOPbBKHfPCCA,Gnarly Deli,1,5,1,0,0,1,0,1,1,0,0,0,0,1,1
67PTxxSRGbUixcXfptdC0Q,Sopa Thai Cuisine,1,1,2,0,0,0,0,1,1,1,1,1,0,0,1
vuuLfVRE0YFcJ18ls-ndyg,Burban Kitchen,1,5,2,0,0,1,1,1,1,1,1,1,1,1,1
D7gZ0KBtU7RH-aI9SMyKew,Tootles Custom Cutting & Butcher Shop,1,2,2,0,0,0,0,0,0,0,0,0,1,1,0
_ax3--djXV8JKiUlfXyrGw,Maria's Mexican Restaurant,1,2,2,0,0,1,1,1,0,0,0,0,0,0,0
VY6LHzwQ26ZV__z0drEMCw,Quackers Lounge,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0
1zTOaFqM8-QF_i8YuZ5CSA,The Pour House,1,5,3,1,0,1,1,1,0,0,0,0,0,0,0
Pqoro7LpDyHbXQy9OMvXYA,Gold Rush Billiards,1,4,1,0,0,0,1,1,0,0,0,0,0,0,0
rFAR57_lnj-14wAF9o4Fxw,KFC,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
aUgddHSZ-tzde9twNRtc7w,Buffalo Wild Wings,0,4,2,1,1,0,1,1,0,0,0,0,0,0,0
Oaop1KX-Knuiir-jlkwk0A,Justin's Kitchen,1,4,2,1,0,1,1,1,1,0,0,0,0,1,1
OR6viA6FhyxblodpkwlZGw,WinCo Foods,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0
Y0vV2bjtMNZzZpzsTVjc0Q,Olive Garden Italian Restaurant,1,5,2,0,0,1,1,1,0,0,0,0,0,0,0
i0hQm0FUiDp4EWx5cIZfUw,The Cheese Steak Shop,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0
MsK5K3SilzYtAlvXqK9Riw,New Earth Market,1,5,2,0,0,1,1,1,0,0,0,0,0,0,0
9ck6FJ2iEcrX3xRnRuMH2A,Flour Garden Bakery,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0
1EYBMBzyuk81udkK4y4sZw,Unwined Kitchen & Bar,1,5,2,1,0,1,1,1,1,1,1,1,1,1,1
_tfMOpwkLXnpjfSSZyDumw,Red Tavern,1,5,3,1,1,1,0,1,1,1,1,1,1,1,1
7iadBzifsadCYKW6A49B7Q,Auntie Anne's,1,4,2,1,1,0,0,0,0,0,0,0,0,1,0
YJ2mYZsSlVllVUG1aIvrJA,7-Eleven,0,5,1,1,1,1,0,1,0,0,0,0,0,0,0
27AkWIyNV9A7cWbtR50xbg,Cool Hand Luke's,1,4,2,1,0,0,0,0,1,1,1,1,1,0,1
rqVI3Cqj46nONCsArs8nNA,Dancing Tomato Caffe,1,4,2,1,0,1,0,0,0,0,0,0,0,1,1
Ngp3u0sBw1kG8GaEUOmP8A,7-Eleven,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0
w4GN4elBFq5TUtcVkXiHJQ,7-Eleven,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0
6RwE9_5I16BUIQ4uTVH_Cw,Quick Stop Market 1,0,5,1,1,1,0,0,0,1,1,1,1,1,1,1
k_lCv5y6gS9CGWMrEFhv-A,Olive Garden Italian Restaurant,1,4,2,0,0,1,1,1,0,0,0,0,0,0,0
B8thHSqZXCPPf9DMyxsiJw,WinCo Foods,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
50SgznOxTIoE-lSHG3KKSA,Sushi King and Boba Tea Zone,1,5,1,0,0,0,1,1,0,0,0,0,0,0,1
834bS54DtycyzcN7aG5fcQ,Secret Trail Brewing Company,1,5,2,0,0,0,1,0,1,1,1,0,0,1,1
Iusgo3s4P5OX2QQTqK822w,Chevron Power Market,0,5,4,1,1,0,1,0,0,0,0,0,0,0,0
3cpBU7MXnzTEYc9H6E1y0Q,Taco Bell,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0
hyvt5VK3CyIjAtPWODMKkQ,Chada Thai Cuisine,1,5,2,1,1,0,0,1,1,1,1,1,1,1,1
iY0OPtK4sv_JDPSdY_6yvw,7-Eleven,1,4,1,1,1,1,1,1,0,0,0,0,0,0,0
yuEA3r6i26HJ7DnyVb42zA,7-Eleven,0,5,1,1,1,1,1,1,0,0,0,0,0,0,0
HfLnzvEnJGZGLN8UPRepWA,Taco Bell,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0
4LGXWJPPHJDx5sTkPdX0gA,7-Eleven,0,5,1,1,1,1,1,1,0,0,0,0,0,0,0
rfNFmmJXas-rprH1M1wfuw,Subway,0,5,1,1,1,1,0,1,0,0,0,0,0,0,0
0dwJ7PLrHbHYktFymLfHaw,Subway,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0
SG69VyH_S_HTc0wbNrZWNg,Black Bear Diner - Chico,1,5,2,1,1,0,1,0,0,0,0,0,0,0,0
WtPIaDHxJBnlDVpZ-1WLLA,7-Eleven,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0
KzgcFLB2MECdZVzX97W5sA,Subway,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0
0ADcQZg42FCeq25Az5VRNg,Applebee's Grill + Bar,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0
iXLFZaxZhJ5qBRMPM8QPfQ,Rays Liquor,1,5,2,1,1,0,1,0,0,0,0,0,0,0,0
TtDPkyW5KQd7fz8fSO-H-A,Subway,0,5,1,1,1,1,0,1,0,0,0,0,0,0,0
Kj6i8_8eU1lx-_M_5rgcKQ,Chili's,1,5,2,1,1,1,0,0,0,0,0,0,0,0,0
UL1mxU8-vl17DI43L9OHsw,Entree Express,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0
HvPHTRraFwvRRh9MHZN4BQ,Subway,0,4,1,1,1,1,0,1,0,0,0,0,0,0,0
n8rPm_OAMC20mmZu4s2Isw,Taco Bell,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0
CiXUmE6zYFIh1hRZ2V82zg,7-Eleven,0,4,1,1,1,1,0,1,0,0,0,0,0,0,0
pHl09lM0iMj2GWv22-4zGg,Subway,0,5,1,0,0,1,0,0,0,0,0,0,0,1,0
WaOOQawMxugeTLQz_UuZXA,Chili's,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0
VmOOpDRkHTOVPO4acwzEiQ,Subway,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0
V7b8QT6EC_vdc8VzhvBibQ,Subway,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
iDfviabJ7u1fatWWq2P5Ww,Cafe Coda,1,5,2,0,1,0,0,1,1,1,1,1,1,1,1
BQUMFxQ8RSNib4lm0xsXLg,Buffalo Wild Wings,0,5,2,1,1,1,1,0,0,0,0,0,0,0,0
f9oo9KbV0wIeWlx4inZ30Q,Taco Bell,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0
X7q7XpIIfAWIeCU1EWYYPg,Jack in the Box,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
OUEjlpWnON90RhL_vkSRFg,Taco Bell,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
zAHtpfd_DF7G1_gfyQEOhw,Momona,1,5,2,1,1,1,1,1,0,0,0,0,0,0,1
a3lh14atnw8uJRdkBue1KA,Subway,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0
RmGRVA-_buJganXuUA_pZA,Red Lobster,0,5,2,1,1,0,1,1,0,0,0,0,0,0,0
XWzWayhh60FSCO3GHurg-A,Trader Joe's,1,5,2,0,0,1,0,0,0,0,0,0,0,0,0
ZOTDyA_4cOqBF4pJ4XhvQw,La Hacienda Restaurant,1,5,2,1,0,0,0,0,0,0,0,0,0,1,1
e5a2j6GA4FBikKncTqWGYQ,7-Eleven,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0
F00xpH-weiDpa4w_ZqjT0w,Chipotle Mexican Grill,0,5,1,1,1,1,0,0,0,0,0,0,0,0,0
Xpf97yTFCU6-8PPd1V4APA,7-Eleven,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0
sP0CxFkBh8knxJCN1ZTGjg,Subway,0,4,1,1,1,1,0,1,0,0,0,0,0,0,0
iY5NmiXnjOZJFq9u3vCxew,Subway,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0
qtyCsRsseqPYKTOd2m6RTQ,Subway,0,4,1,1,1,1,0,1,0,0,0,0,0,0,0
XIovkZKHeHvHfIPW99zOWQ,Subway,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0
VZfQ_vuLcCxUtnsqXpPtXQ,STARBUCKS COFFEE,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0
Oad6RTGGp9qUk3c_c9TCSQ,Carlito's Mexican Restaurant,1,4,2,1,0,0,0,1,0,0,0,0,0,0,0
UFj4h2pY5NjSQsYxNkgVWg,Jamba,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0
OkiTirOmQNabpQgbAY09TA,Taco Bell,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
Q7XjdJ65PYrMZadH29OO5w,Red Robin Gourmet Burgers and Brews,0,4,2,1,1,1,1,1,0,0,0,0,0,0,0
xgXkPm3wbbJE89iZdeuVXw,Gold Dust Pizza,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0
UC5CsYDWOqAIMh9Vy4WpkQ,Parkside Pizza,1,1,2,0,0,1,0,0,1,1,1,1,1,1,1
_rVo7igYXfQwYsnCna_CrA,D'boni's Pizza,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0
L0z3US3jbNrIxOBWZ9QOlw,Michael's Pizza Bar and Grill,1,5,2,1,0,1,0,0,0,0,0,0,0,1,1
MCodsH5b9Y4mfgE545bKUg,Mountain Mike's Pizza,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0
7LJb7q3iEnaam0MP2aHO6w,Mountain Mike's Pizza,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
qxbcnYYWldu0k3hsvZ8g1w,Pizza Plus,1,3,2,1,0,1,1,0,1,1,1,1,0,0,1
BTAY9U0Eq4gpIXuvtENd6w,Mountain Mike's Pizza,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0
INibnWmLOqzk7fkm8Hms1g,Stone Fire Pizza by MidiCi,1,5,2,1,1,1,1,1,0,0,0,0,0,0,0
ryRK5I00e1fdE2zmNk066g,Pizza Blast,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0
HbNnx_4vjYMuLoZTv-fPtw,Pizza Factory,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0
wcPZpwGIp76WfKoo9E0HxA,Luigi's Pizza To Go Kitchen,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0
0or9N1rS4WAV_LTy0pjOPQ,Rico's Italian Pizza,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0
Ilgv8Ky0RJnhesxAPkY6mw,Domino's Pizza,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
lFlZEP0gPqxdJkWUoBQl_w,Round Table Pizza,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0
MIjBH8Kwtid223rVSw1KCQ,The River Restaurant & Lounge,1,1,2,0,0,0,0,0,1,1,1,1,1,1,1
hs8OG2dwVGOt5aC9GDggcQ,Cedar House Restaurant,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
8Aa8xXInnxwDTUydTwV4-A,Family Pizza & Cocktail Lounge,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0
Yz1_gUge88c9eS5Mcp-8Xw,Figaro's Pizza,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0
x1iswdmDgTI6u_VUTjffZg,La Pizza Cafe,1,5,1,1,0,0,1,0,0,0,0,0,0,0,0
OIduWdSs5kVXs-GJSUF_Vw,Milano Pizza & Greek,1,5,1,1,0,0,1,0,0,0,0,0,0,0,0
dzF_4YN6TaN6mXLVEGnrgg,Chefs of New York,1,5,2,1,1,1,1,0,1,1,1,1,1,1,1
7X_DnaaZhDANenTisghGeg,Milans Pizza,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0
KgSUTnWesfv-M8vX9VbE_Q,Donatello's Take & Bake Pizza,1,5,1,1,0,1,0,1,1,1,1,1,1,1,1
p1txMXIOLv8l4PSh8snDrA,El Hot Dog Street Dogs,1,3,1,1,1,0,0,0,0,0,0,0,0,1,1
qMfshiFcyvNy1s7za4LHyQ,Dean's Pizza,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0
QIlk_CLwKj4WsQ7nHjPLXg,Mountain Mike's Pizza,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0
cyWUuoy_z2uy2KKZnEX6Yg,Pizza Guys,1,5,2,1,1,1,0,0,0,0,0,0,0,0,0
KPO4sIaEKUcLRNAD8RNpVw,Mountain Mike's Pizza,1,5,2,1,1,1,1,0,0,0,0,0,0,0,0
UkF_PMkG-gd6k6PlPBOifA,Mountain Mike's Pizza,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0
DNDyDqRD801LzzuIoH6X8Q,Firenze Ristorante,1,3,2,1,0,1,1,0,0,0,0,0,0,0,0
EaNvUMhzKJ9xXl2PzU58Sw,Redwood Cafe Oakdale,1,3,3,0,0,0,0,0,1,1,1,1,1,1,1
GSZWvvpNybf9eU6_VOBjVA,Mountain Mike's Pizza,0,4,2,1,1,1,0,0,0,0,0,0,0,0,0
_DX_aqK7nRRkCI_jD8trEQ,Jack's Pizza and Bar,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0
lIN3reDvQ-CAR1AwXfBJWQ,Me-n-Ed's Pizzeria,1,5,2,1,0,1,0,0,1,0,0,0,0,0,0
t45DoojkG5xlsNmbuXCU7Q,Little Caesars Pizza,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Jn9I8FKUy1UAywrkjUTUJA,Backwoods Burgers,1,3,2,0,0,1,1,1,0,0,0,0,0,0,0
qz8r0IdzMsXiF9DJ8YCdXQ,Pizza Hut,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0
5Jl3got2-wx-Zq3Kl_8apQ,Pizza Factory,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0
2JCjWcBP543C53pN8w9Ejg,Jack's Pizza Cafe,1,5,1,1,1,1,1,0,1,0,0,0,0,0,0
SDYoI6A-ooo-iB_t6kE7Jg,Uncle Moe's Pizza and Grill,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0
HNgVLP7Y59pfyMlWb6Iqjg,Pizza Guys,1,5,2,1,1,1,0,0,0,0,0,0,0,0,0
hIKAtuOiwrj5QjYdc_qyzA,Straw Hat Pizza,0,4,2,1,1,1,0,0,0,0,0,0,0,0,0
XowpOGeXD8892jpeGWh2tQ,Round Table Pizza,0,4,2,1,1,1,0,0,0,0,0,0,0,0,0
1tYG02E3sNVq9DuSrls-pw,Round Table Pizza,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0
bYe-R0k4iQaVGfh3l2lxKQ,Pizza Guys,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0
QQV39rF55oo55zNP40wvnA,Pizza Guys,1,5,2,1,1,1,0,0,0,0,0,0,0,0,0
KWrtP_-xqtH2DBHSF7YX4g,Oakdale Farmers Market,1,3,1,0,0,0,1,0,1,1,1,1,1,1,1
UtXCE4ShapWtIljcn5v1Sg,Bobs Take-N-Bake Pizza,1,5,1,1,0,1,1,1,0,0,0,0,0,0,1
Hex-eXuqUn3U_L6pP0TZ2g,Round Table Pizza,0,4,2,1,1,1,0,0,0,0,0,0,0,0,0
2KfP8QYo5Utj4wncWiQKtg,Last Call Brewing,1,3,1,0,0,0,0,0,1,1,1,0,0,1,1
1t1m2GDcis5IVDKhJFHIHw,Domino's Pizza,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
BJ0VKnjH06ojIWPNOFj37w,Mountain Mike's Pizza,1,5,2,1,1,1,0,0,0,0,0,0,0,0,0
qg3bcoITy89rZy1P_cNt9A,Padella Italiana Di Mario,1,3,2,0,0,1,1,0,1,1,1,1,1,1,1
J6_WbF5W4yGkuetdxkntaQ,Bob's Take-N-Bake Pizza,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0
YIgH777Ivs_dpepw6NgUPQ,Churchkey,1,5,2,1,0,1,1,1,0,0,0,0,0,0,0
TcCeFi9BjzLSOU6Kk2geRw,Round Table Pizza,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0
Mv587huPjYK48Wy5-LoSRw,Domino's Pizza,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0
DRc5z6Dzubtww7IWdQgHWw,Chicago Pizza,1,5,1,1,1,0,1,1,0,0,0,0,0,0,0
MXICExlFRTa2PfgrqHUB3w,Vito's Ristorante & Pizzeria,1,4,2,1,1,1,0,1,1,0,0,0,0,1,1
mtUza3EqukHK-vJA5OCY-w,Round Table Pizza - Clubhouse,1,5,2,1,1,1,0,0,0,0,0,0,0,0,0
nEBix-LJTqXUjaG2oWbdZQ,Pizza Hut,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
gl9EknV0VcVYEIvU3mi3Pg,Mountain Mike's Pizza,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0
Fd4M-RyhfTOjrkdA8Mh4zQ,Little Caesar's Pizza,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0
KOHl0jem1jEBwKP9rL_yJg,Shorty's Sports Pub & Grill,1,3,2,1,0,0,1,0,0,0,0,0,0,0,0
shMZ2yKiwDaYeobNLKPgsg,Pizzeria Halt,1,5,2,1,1,1,1,1,0,0,0,0,0,1,0
Ts8AGgCgLzA7Z4kVECjsNg,Mountain Mike's Pizza,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0
1AC7HhHf4Tdik7Xd7LVNNQ,Round Table Pizza-Wings-Brew,0,5,2,1,1,1,1,0,0,0,0,0,0,0,0
DLIUW0tPeJE3ZDfbjb0_Vg,Round Table Pizza,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0
U__8IFs7NAG0Q0GTQ9LnaQ,Domino's Pizza,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0
vs4jp9i96vcFYemlvwM-FA,Fina by John Surla,1,2,3,0,0,1,1,0,1,1,1,1,1,1,1
jiOory3Q3WSw5UjXgfqyNQ,Ice Cream Emporium,1,2,2,1,1,0,1,1,1,1,1,1,1,1,1
DYKFSr4BDLPoh0A6w-6VSA,Mountain Mike's Pizza,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0
AnyNKcGDzKfEZ5lG5pqkqw,Mountain Mike's Pizza,0,5,2,1,1,1,0,0,0,0,0,0,0,0,0
tdsu8gBeJEZSzs0sRZxjqA,Pete's Restaurant & BrewHouse,1,4,2,1,1,1,1,1,0,0,0,0,0,0,0
JaKbWpUqoyLWk209zOJXlQ,Palermo Restaurant Italian Cucina ,1,5,2,1,0,0,1,0,1,1,1,1,1,1,1
5YaUm3jZ23SX9kZ9ip92-Q,Domino's Pizza,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0
BVO_ytqyhmK54-PqhtJEfg,Pizza Hut,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0
0XNFUvnHdKFnZHENu7jpLw,Mountain Mike's Pizza,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0
x3wx35q_bbIR7ZrVjZ5wqQ,Chit Chat CafÃÆÃâÃâ Ã¢â¬â¢ÃÆÃ¢â¬Å¡ÃâÃÂ© And Bakery,1,4,1,0,0,1,1,1,1,1,1,1,1,1,1
cdLtXmyjvkE6X3gyldb1FQ,Subway,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0
uBVCyysFu139GJDc5NjbhA,Mountain Mike's Pizza,0,5,2,1,1,1,0,0,0,0,0,0,0,0,0
FtWhosYXnnSXJodLz9FX2A,Pizza Hut,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0
RPJtiI5ZteKXwj7LEsTE0Q,Smoky's Neighborhood Grill,1,5,2,1,0,1,0,0,1,1,1,1,1,1,1
fSG9NthCR6fAY4kqfankIw,Blue Horse Lounge,1,3,2,1,1,0,1,0,1,1,0,0,0,0,0
tsgCSqC5lAUWUw9i_9C0XA,Dominos Pizza,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0
Tv3BVVRwooUo9Khr_CcsGQ,Bella Italia,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0
Z2VLknDMyopDeaWIvhLuoA,Mountain Creamery,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0
tJZN95EHslfX9hE7BEuuOw,Barnwood,1,4,2,0,0,1,1,0,1,1,1,1,1,1,1
u1iit15KuhMczGvKMKckmw,Commonwealth,1,5,2,1,1,1,1,1,0,0,0,0,0,0,0
ci7uQxTl3nDG-41QGyaMpA,Costco Food Court,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0
6aY4tslvcim9Qcd-eLKrGw,Round Table Pizza,0,5,1,1,1,1,0,0,0,0,0,0,0,0,0
xZgqVo4cIF_e_yCHwfx-lw,Taco Bell,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0
xJhncA_4t9CoT83l74Sdcg,Subway,0,3,1,1,1,1,0,1,0,0,0,0,0,0,0
a-DErs-pznImK5Rox4nghw,Little Caesar's Pizza,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
eP47WJBpSMGKGNzmkVLhbQ,Wildfire Public House,1,5,2,1,1,1,1,1,0,0,0,0,0,0,0
ayRpow-82P91Mwiuhm8r5w,LA  Italian Kitchen,1,5,2,1,1,0,0,0,0,0,0,0,0,1,0
JOd_HyIMqcOC1L0hdiJMyQ,Indian Cafe Restaurant,1,4,2,1,0,0,1,1,1,1,1,1,1,1,1
